timestamp,open,high,low,close,volume
2007-02-02 00:00:00+05:30,6.43,6.56,5.8,6.0,1429592
2007-02-05 00:00:00+05:30,6.17,6.17,5.8,5.92,115052
2007-02-06 00:00:00+05:30,5.4,5.64,5.4,5.53,106274
2007-02-07 00:00:00+05:30,5.64,6.13,5.64,5.66,30467
2007-02-08 00:00:00+05:30,5.52,5.64,5.41,5.54,25037
2007-02-09 00:00:00+05:30,5.44,5.64,5.44,5.48,24102
2007-02-12 00:00:00+05:30,5.47,5.47,5.14,5.2,21779
2007-02-13 00:00:00+05:30,5.24,5.44,5.01,5.09,19155
2007-02-14 00:00:00+05:30,5.04,5.14,5.04,5.14,8506
2007-02-15 00:00:00+05:30,5.43,5.43,5.17,5.27,2021
2007-02-19 00:00:00+05:30,5.14,5.4,5.14,5.17,11040
2007-02-20 00:00:00+05:30,5.16,5.16,5.14,5.15,4766
2007-02-21 00:00:00+05:30,4.97,5.27,4.94,5.14,38069
2007-02-22 00:00:00+05:30,5.11,5.24,5.11,5.12,4524
2007-02-23 00:00:00+05:30,5.14,5.29,5.14,5.29,4223
2007-02-26 00:00:00+05:30,4.96,5.14,4.68,4.97,29864
2007-02-28 00:00:00+05:30,4.71,4.71,4.71,4.71,603
2007-03-01 00:00:00+05:30,4.54,4.97,4.54,4.92,15867
2007-03-02 00:00:00+05:30,5.44,5.44,4.72,4.95,45158
2007-03-05 00:00:00+05:30,4.73,4.87,4.59,4.59,31101
2007-03-06 00:00:00+05:30,4.64,4.64,4.54,4.55,11915
2007-03-07 00:00:00+05:30,5.3,5.3,4.54,4.85,54027
2007-03-08 00:00:00+05:30,5.04,5.04,4.58,4.87,43318
2007-03-09 00:00:00+05:30,4.65,4.65,4.59,4.59,301
2007-03-12 00:00:00+05:30,4.94,4.97,4.91,4.97,60482
2007-03-13 00:00:00+05:30,4.97,4.97,4.68,4.68,42232
2007-03-14 00:00:00+05:30,4.58,4.9,4.58,4.77,57405
2007-03-15 00:00:00+05:30,4.81,4.96,4.81,4.85,20030
2007-03-16 00:00:00+05:30,4.81,4.97,4.77,4.95,2654
2007-03-19 00:00:00+05:30,4.84,4.84,4.67,4.67,7571
2007-03-20 00:00:00+05:30,5.0,5.04,4.76,4.87,41930
2007-03-21 00:00:00+05:30,4.69,4.97,4.69,4.97,16892
2007-03-22 00:00:00+05:30,4.97,5.07,4.97,4.98,21327
2007-03-23 00:00:00+05:30,5.01,5.57,5.01,5.03,18431
2007-03-26 00:00:00+05:30,5.04,5.13,4.88,5.0,4675
2007-03-28 00:00:00+05:30,4.64,5.07,4.64,4.97,127149
2007-03-29 00:00:00+05:30,4.74,5.11,4.74,5.11,3861
2007-03-30 00:00:00+05:30,4.72,5.1,4.72,5.1,3921
2007-04-02 00:00:00+05:30,4.55,5.1,4.55,5.07,15686
2007-04-04 00:00:00+05:30,4.94,5.11,4.86,4.98,40904
2007-04-05 00:00:00+05:30,4.8,4.81,4.8,4.81,31674
2007-04-09 00:00:00+05:30,5.11,5.27,4.77,4.88,28295
2007-04-10 00:00:00+05:30,5.47,5.47,5.13,5.15,14147
2007-04-11 00:00:00+05:30,5.26,5.3,5.04,5.22,15987
2007-04-12 00:00:00+05:30,5.3,5.47,5.2,5.2,23861
2007-04-13 00:00:00+05:30,5.2,5.47,5.17,5.3,4404
2007-04-16 00:00:00+05:30,4.81,5.43,4.81,5.13,4434
2007-04-17 00:00:00+05:30,5.83,5.83,5.05,5.39,2111
2007-04-18 00:00:00+05:30,5.12,5.43,5.04,5.08,6817
2007-04-19 00:00:00+05:30,4.91,5.57,4.89,5.3,11493
2007-04-20 00:00:00+05:30,5.14,5.37,5.14,5.19,12820
2007-04-23 00:00:00+05:30,5.17,5.37,5.14,5.14,9351
2007-04-24 00:00:00+05:30,4.99,5.37,4.99,5.37,6334
2007-04-25 00:00:00+05:30,5.17,5.17,5.14,5.15,3016
2007-04-26 00:00:00+05:30,5.04,5.23,5.04,5.23,784
2007-04-27 00:00:00+05:30,5.01,5.2,5.01,5.2,4856
2007-04-30 00:00:00+05:30,4.81,5.29,4.67,5.23,3318
2007-05-03 00:00:00+05:30,5.3,5.3,5.3,5.3,301
2007-05-07 00:00:00+05:30,4.88,5.24,4.74,5.0,45128
2007-05-08 00:00:00+05:30,5.0,5.11,4.72,4.86,42503
2007-05-09 00:00:00+05:30,5.06,5.07,4.64,4.72,153665
2007-05-10 00:00:00+05:30,4.87,4.9,4.77,4.9,64253
2007-05-11 00:00:00+05:30,4.94,4.94,4.81,4.81,1930
2007-05-14 00:00:00+05:30,4.78,4.97,4.78,4.97,21357
2007-05-15 00:00:00+05:30,5.12,5.39,4.99,5.1,16470
2007-05-16 00:00:00+05:30,4.97,5.12,4.84,4.97,36711
2007-05-17 00:00:00+05:30,4.78,4.81,4.78,4.81,1809
2007-05-18 00:00:00+05:30,4.97,4.97,4.74,4.8,27450
2007-05-21 00:00:00+05:30,4.98,4.98,4.98,4.98,5399
2007-05-23 00:00:00+05:30,4.97,5.04,4.73,4.97,5822
2007-05-24 00:00:00+05:30,4.78,4.97,4.78,4.93,542
2007-05-25 00:00:00+05:30,4.81,5.01,4.81,5.01,1357
2007-05-28 00:00:00+05:30,5.14,5.14,4.97,5.01,12518
2007-05-29 00:00:00+05:30,5.04,5.07,4.86,4.91,3770
2007-05-30 00:00:00+05:30,4.72,4.94,4.71,4.84,30226
2007-05-31 00:00:00+05:30,4.97,5.04,4.88,4.88,36410
2007-06-01 00:00:00+05:30,4.97,4.98,4.78,4.87,33996
2007-06-04 00:00:00+05:30,4.87,4.87,4.78,4.8,13423
2007-06-05 00:00:00+05:30,5.22,5.22,4.84,4.85,47149
2007-06-06 00:00:00+05:30,4.91,4.91,4.77,4.77,9653
2007-06-07 00:00:00+05:30,4.42,4.85,4.42,4.69,2654
2007-06-08 00:00:00+05:30,4.67,4.85,4.36,4.65,11312
