timestamp,open,high,low,close,volume
2006-03-17 00:00:00+05:30,26.47,28.68,24.13,27.36,170537358
2006-03-20 00:00:00+05:30,27.61,28.43,27.06,27.65,29333521
2006-03-21 00:00:00+05:30,27.73,29.84,27.7,28.68,44287170
2006-03-22 00:00:00+05:30,28.66,28.77,26.84,27.34,16248581
2006-03-23 00:00:00+05:30,27.52,29.22,27.52,28.64,18448841
2006-03-24 00:00:00+05:30,29.26,29.26,28.28,28.78,9286613
2006-03-27 00:00:00+05:30,28.82,29.22,28.48,28.96,4742061
2006-03-28 00:00:00+05:30,29.17,30.35,28.64,29.47,16163402
2006-03-29 00:00:00+05:30,29.65,29.9,28.82,28.94,2847382
2006-03-30 00:00:00+05:30,29.29,29.6,28.43,28.59,2195050
2006-03-31 00:00:00+05:30,28.47,29.04,28.16,28.49,1327627
2006-04-03 00:00:00+05:30,28.59,29.05,28.05,28.31,3057294
2006-04-04 00:00:00+05:30,28.49,29.29,27.99,28.91,2107991
2006-04-05 00:00:00+05:30,29.0,29.41,28.82,29.25,1321259
2006-04-07 00:00:00+05:30,29.28,29.52,27.77,28.08,1569800
2006-04-10 00:00:00+05:30,28.12,28.78,27.65,27.7,787446
2006-04-12 00:00:00+05:30,28.24,28.28,26.7,26.84,715341
2006-04-13 00:00:00+05:30,26.92,27.58,26.27,27.33,882774
2006-04-17 00:00:00+05:30,27.76,28.22,26.47,26.91,1006216
2006-04-18 00:00:00+05:30,27.06,27.39,26.59,26.67,447103
2006-04-19 00:00:00+05:30,27.06,27.06,26.48,26.58,251260
2006-04-20 00:00:00+05:30,26.5,27.06,25.88,26.39,1343897
2006-04-21 00:00:00+05:30,26.7,27.45,26.47,26.56,600103
2006-04-24 00:00:00+05:30,26.56,27.18,26.41,26.8,512714
2006-04-25 00:00:00+05:30,26.99,27.52,26.76,27.11,1629586
2006-04-26 00:00:00+05:30,27.05,27.67,26.71,27.3,515162
2006-04-27 00:00:00+05:30,27.41,27.84,27.18,27.39,588006
2006-04-28 00:00:00+05:30,26.59,28.12,26.0,27.61,979404
2006-04-29 00:00:00+05:30,27.99,28.05,26.94,27.26,368989
2006-05-02 00:00:00+05:30,26.86,27.82,26.86,27.59,408723
2006-05-03 00:00:00+05:30,27.81,29.41,27.06,28.6,1637527
2006-05-04 00:00:00+05:30,28.82,29.53,27.65,29.37,1615832
2006-05-05 00:00:00+05:30,28.59,29.53,28.59,29.3,716141
2006-05-08 00:00:00+05:30,28.59,30.7,28.59,30.48,2292792
2006-05-09 00:00:00+05:30,30.78,30.78,30.23,30.38,1796977
2006-05-10 00:00:00+05:30,30.35,30.63,28.94,29.88,1714792
2006-05-11 00:00:00+05:30,28.98,30.06,28.98,29.76,639981
2006-05-12 00:00:00+05:30,29.56,30.0,28.98,29.59,2895199
2006-05-15 00:00:00+05:30,29.05,30.7,28.24,30.38,2342497
2006-05-16 00:00:00+05:30,29.53,30.33,27.76,29.14,1245049
2006-05-17 00:00:00+05:30,28.63,29.88,28.63,29.51,1125356
2006-05-18 00:00:00+05:30,28.35,32.73,28.24,29.35,2157560
2006-05-19 00:00:00+05:30,29.53,30.29,27.64,27.95,2876268
2006-05-22 00:00:00+05:30,27.88,27.98,23.68,26.87,1103237
2006-05-23 00:00:00+05:30,24.71,27.57,24.71,27.26,245072
2006-05-24 00:00:00+05:30,29.16,29.16,26.84,27.46,1302336
2006-05-25 00:00:00+05:30,24.94,27.28,24.94,26.87,113052
2006-05-26 00:00:00+05:30,27.06,28.25,27.06,28.12,2277593
2006-05-29 00:00:00+05:30,27.77,28.64,27.76,28.16,2286000
2006-05-30 00:00:00+05:30,26.58,28.12,26.58,27.06,132282
2006-05-31 00:00:00+05:30,26.41,27.06,24.7,25.17,267353
2006-06-01 00:00:00+05:30,25.65,28.24,24.7,24.84,261385
2006-06-02 00:00:00+05:30,23.88,25.53,23.88,25.23,233579
2006-06-05 00:00:00+05:30,25.53,25.76,24.83,25.26,883345
2006-06-06 00:00:00+05:30,23.82,25.0,23.54,23.85,495424
