timestamp,open,high,low,close,volume
2011-09-26 00:00:00+05:30,21.5,48.44,17.6,41.53,400121150
2011-09-27 00:00:00+05:30,45.0,49.84,37.53,48.32,121448150
2011-09-28 00:00:00+05:30,47.5,53.7,38.66,38.66,85959050
2011-09-29 00:00:00+05:30,30.93,41.8,30.93,31.2,62504160
2011-09-30 00:00:00+05:30,27.01,34.29,24.96,30.37,54510560
2011-10-03 00:00:00+05:30,24.3,27.5,24.3,25.2,22176500
2011-10-04 00:00:00+05:30,24.53,25.0,22.68,22.69,6277170
2011-10-05 00:00:00+05:30,23.0,23.01,20.42,21.23,8352470
2011-10-07 00:00:00+05:30,21.0,22.2,20.27,21.42,8421190
2011-10-10 00:00:00+05:30,21.4,21.8,20.55,21.19,3644850
2011-10-11 00:00:00+05:30,21.2,22.9,20.8,22.11,4016060
2011-10-12 00:00:00+05:30,22.11,23.2,21.41,23.01,3809090
2011-10-13 00:00:00+05:30,23.01,23.7,22.31,22.7,3487580
2011-10-14 00:00:00+05:30,22.48,23.3,22.08,22.71,1399100
2011-10-17 00:00:00+05:30,22.76,23.9,22.35,23.46,1322830
2011-10-18 00:00:00+05:30,23.01,24.61,22.6,22.78,3377680
2011-10-19 00:00:00+05:30,23.16,23.39,21.9,22.45,440810
2011-10-20 00:00:00+05:30,22.4,22.9,21.7,22.33,736910
2011-10-21 00:00:00+05:30,22.14,23.4,21.1,21.74,1650160
2011-10-24 00:00:00+05:30,21.8,22.45,21.41,22.23,1407910
2011-10-25 00:00:00+05:30,22.45,22.45,21.3,21.71,929060
2011-10-26 00:00:00+05:30,21.7,22.6,21.7,22.3,373830
2011-10-28 00:00:00+05:30,22.3,22.4,21.51,21.72,676330
2011-10-31 00:00:00+05:30,21.7,22.09,21.4,21.6,1261260
2011-11-01 00:00:00+05:30,21.53,21.74,20.8,21.33,1344060
2011-11-02 00:00:00+05:30,21.11,21.28,20.61,20.9,899960
2011-11-03 00:00:00+05:30,21.4,21.9,20.52,21.29,1369970
2011-11-04 00:00:00+05:30,21.4,22.1,21.06,21.34,463450
2011-11-08 00:00:00+05:30,21.19,21.9,21.05,21.59,423500
2011-11-09 00:00:00+05:30,21.4,21.68,20.91,21.03,76030
2011-11-11 00:00:00+05:30,21.03,21.6,20.43,20.92,421120
2011-11-14 00:00:00+05:30,21.39,22.89,20.75,21.02,738540
2011-11-15 00:00:00+05:30,21.12,21.45,20.4,20.58,109210
2011-11-16 00:00:00+05:30,20.6,20.7,19.5,20.35,274710
2011-11-17 00:00:00+05:30,20.41,20.63,19.1,19.99,254030
2011-11-18 00:00:00+05:30,19.85,19.85,18.8,19.22,194100
2011-11-21 00:00:00+05:30,18.55,19.3,17.85,18.42,104730
2011-11-22 00:00:00+05:30,18.3,18.59,17.7,18.06,461790
2011-11-23 00:00:00+05:30,17.95,17.95,16.46,16.7,159060
2011-11-24 00:00:00+05:30,16.4,16.8,14.86,16.25,172880
2011-11-25 00:00:00+05:30,15.77,16.5,15.77,16.38,86440
2011-11-28 00:00:00+05:30,17.9,19.33,15.81,18.21,477810
2011-11-29 00:00:00+05:30,17.51,18.44,17.51,18.05,213480
2011-11-30 00:00:00+05:30,17.81,19.98,17.6,19.14,278300
2011-12-01 00:00:00+05:30,19.86,19.9,18.4,18.96,88410
2011-12-02 00:00:00+05:30,18.6,20.01,18.5,19.64,251240
2011-12-05 00:00:00+05:30,19.89,20.5,19.8,20.01,57420
2011-12-07 00:00:00+05:30,19.52,20.23,19.52,20.05,287680
2011-12-08 00:00:00+05:30,19.51,19.79,19.01,19.69,86510
2011-12-09 00:00:00+05:30,18.9,20.05,18.9,19.79,489890
2011-12-12 00:00:00+05:30,19.6,22.36,19.55,21.2,1369190
2011-12-13 00:00:00+05:30,21.5,23.4,21.2,22.84,1778770
2011-12-14 00:00:00+05:30,22.75,23.5,21.76,22.34,577390
2011-12-15 00:00:00+05:30,21.9,22.2,21.35,22.09,178220
2011-12-16 00:00:00+05:30,21.12,22.38,21.12,21.82,278840
2011-12-19 00:00:00+05:30,21.04,21.11,20.51,20.73,64560
2011-12-20 00:00:00+05:30,21.2,24.54,20.46,21.48,133470
2011-12-21 00:00:00+05:30,21.0,23.19,20.63,20.98,486850
2011-12-22 00:00:00+05:30,21.1,21.5,17.36,19.85,130240
2011-12-23 00:00:00+05:30,19.68,20.99,19.17,19.58,83180
2011-12-26 00:00:00+05:30,19.5,20.4,19.47,19.7,129630
2011-12-27 00:00:00+05:30,19.9,20.0,19.5,19.56,17770
2011-12-28 00:00:00+05:30,19.8,19.86,17.71,18.8,51070
2011-12-29 00:00:00+05:30,15.04,17.44,15.04,15.58,1778280
2011-12-30 00:00:00+05:30,15.5,15.5,13.7,14.44,585070
2012-01-02 00:00:00+05:30,14.2,14.2,13.11,13.69,368270
2012-01-03 00:00:00+05:30,13.5,14.18,13.5,13.75,134980
2012-01-04 00:00:00+05:30,13.21,13.68,12.55,13.43,91690
2012-01-05 00:00:00+05:30,13.02,13.6,12.72,12.92,80130
2012-01-06 00:00:00+05:30,12.31,13.39,12.23,13.1,168970
2012-01-07 00:00:00+05:30,13.0,13.44,13.0,13.13,1590
2012-01-09 00:00:00+05:30,12.5,13.79,12.5,13.66,715620
2012-01-10 00:00:00+05:30,13.63,14.89,13.63,14.05,466900
2012-01-11 00:00:00+05:30,14.1,14.11,13.83,14.0,18010
2012-01-12 00:00:00+05:30,13.8,14.2,13.51,14.16,84700
2012-01-13 00:00:00+05:30,13.8,14.59,13.7,14.45,42960
2012-01-16 00:00:00+05:30,13.87,15.2,13.87,14.94,30060
2012-01-17 00:00:00+05:30,14.8,15.7,14.8,15.53,688190
2012-01-18 00:00:00+05:30,15.6,17.0,15.0,16.04,312280
2012-01-19 00:00:00+05:30,16.02,16.5,15.82,16.11,97600
2012-01-20 00:00:00+05:30,16.4,16.4,15.0,15.24,46970
2012-01-23 00:00:00+05:30,14.51,15.9,14.51,15.65,12340
2012-01-24 00:00:00+05:30,15.79,15.79,14.93,15.06,433270
2012-01-25 00:00:00+05:30,14.4,16.56,14.4,16.56,346420
2012-01-27 00:00:00+05:30,17.69,17.69,16.35,16.7,279410
2012-01-30 00:00:00+05:30,15.91,17.6,15.91,17.15,746510
2012-01-31 00:00:00+05:30,16.4,17.4,16.4,17.1,270010
2012-02-01 00:00:00+05:30,16.41,17.17,16.41,16.88,265330
2012-02-02 00:00:00+05:30,16.93,17.79,16.7,17.54,1140940
2012-02-03 00:00:00+05:30,17.4,18.45,17.07,18.25,47350
2012-02-06 00:00:00+05:30,18.01,19.21,18.01,19.04,285440
2012-02-07 00:00:00+05:30,18.65,19.5,18.65,19.14,20620
2012-02-08 00:00:00+05:30,17.5,19.29,17.42,18.6,505630
2012-02-09 00:00:00+05:30,17.84,18.9,17.84,18.81,289860
2012-02-10 00:00:00+05:30,18.3,19.7,18.3,19.38,44270
2012-02-13 00:00:00+05:30,18.63,20.4,18.63,19.11,7620
2012-02-14 00:00:00+05:30,18.96,19.41,18.5,19.02,179450
2012-02-15 00:00:00+05:30,18.8,19.31,18.8,19.18,21720
2012-02-16 00:00:00+05:30,18.33,19.0,18.33,18.85,149300
