timestamp,open,high,low,close,volume
2003-12-04 00:00:00+05:30,80.02,82.11,76.8,80.18,642419
2003-12-05 00:00:00+05:30,82.11,82.11,77.68,78.41,361422
2003-12-08 00:00:00+05:30,78.89,80.34,77.28,78.81,184143
2003-12-09 00:00:00+05:30,80.18,80.5,78.57,78.81,177621
2003-12-10 00:00:00+05:30,80.74,80.74,77.52,77.92,233904
2003-12-11 00:00:00+05:30,80.18,80.18,76.48,77.28,173705
2003-12-12 00:00:00+05:30,78.09,82.67,76.56,81.63,806124
2003-12-15 00:00:00+05:30,83.72,84.36,80.5,80.66,445077
2003-12-16 00:00:00+05:30,83.56,83.56,79.05,79.53,184927
2003-12-17 00:00:00+05:30,80.42,80.66,78.0,78.65,198052
2003-12-18 00:00:00+05:30,78.89,79.7,78.0,78.57,165681
2003-12-19 00:00:00+05:30,78.89,78.89,73.74,74.7,264657
2003-12-22 00:00:00+05:30,76.48,77.28,74.3,74.7,166119
2003-12-23 00:00:00+05:30,76.48,82.03,75.67,81.22,942105
2003-12-24 00:00:00+05:30,83.72,86.78,79.05,79.7,216692
2003-12-26 00:00:00+05:30,81.14,81.14,78.09,78.81,184386
2003-12-29 00:00:00+05:30,83.16,86.78,80.5,84.2,675913
2003-12-30 00:00:00+05:30,85.25,85.97,80.5,81.71,392862
2003-12-31 00:00:00+05:30,82.92,83.72,79.78,80.34,238542
2004-01-01 00:00:00+05:30,81.55,82.11,80.58,81.39,115162
2004-01-02 00:00:00+05:30,82.67,83.72,81.31,81.87,254885
2004-01-05 00:00:00+05:30,82.35,88.55,80.98,81.39,290768
2004-01-06 00:00:00+05:30,81.63,82.51,76.31,76.88,358613
2004-01-07 00:00:00+05:30,76.88,78.09,72.77,75.51,396978
2004-01-08 00:00:00+05:30,83.56,83.56,75.03,76.48,352649
2004-01-09 00:00:00+05:30,80.02,80.02,71.24,72.05,392003
2004-01-12 00:00:00+05:30,72.45,73.74,68.67,69.39,635304
2004-01-13 00:00:00+05:30,70.04,73.26,68.91,72.29,340865
2004-01-14 00:00:00+05:30,72.93,75.51,72.85,74.38,275928
2004-01-15 00:00:00+05:30,75.59,76.31,73.66,74.14,176234
2004-01-16 00:00:00+05:30,74.7,74.7,68.67,69.07,171012
